host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
47225556,1.31967,103.75947,30,0,0.0,1,72,4,1,True,False,False,167.29166666666666
8363779,1.36949,103.76564,1,20,0.4,2,193,2,3,False,True,False,473.6
59850672,1.3797,103.73912,3,11,0.84,2,352,2,0,False,True,False,95.67391304347827
42182224,1.3799,103.76061,30,4,0.12,3,0,2,4,True,False,False,95.67391304347827
12083856,1.3426,103.71501,7,28,0.62,2,299,2,4,False,True,False,92.3061224489796
110102717,1.31444,103.76711,3,0,0.0,1,0,4,3,False,True,False,167.29166666666666
41039458,1.33504,103.7422,7,2,1.2,10,0,2,3,True,False,False,210.01162790697674
51503267,1.33929,103.70251,30,0,0.0,1,364,2,3,False,True,False,92.3061224489796
26882479,1.33744,103.69854,7,0,0.0,1,0,2,0,False,True,False,92.3061224489796
40129954,1.35162,103.75881,30,3,0.07,2,263,2,4,False,True,False,97.95555555555555
10463855,1.40156,103.74416,2,3,0.83,3,365,2,4,False,True,False,95.67391304347827
47153665,1.35249,103.70206,2,1,0.04,2,0,2,0,True,False,False,92.3061224489796
138649185,1.33613,103.74161,30,0,0.0,76,0,2,2,True,False,False,210.01162790697674
208574798,1.30383,103.76689,1,21,4.06,1,47,4,2,False,True,False,167.29166666666666
26564008,1.36066,103.76175,5,0,0.0,1,162,2,1,False,True,False,97.95555555555555
101145755,1.31038,103.7607,3,3,0.12,11,355,4,0,True,False,False,167.29166666666666
56273456,1.35024,103.743,10,0,0.0,3,300,2,4,False,True,False,97.95555555555555
49238649,1.29778,103.76436,1,1,0.16,1,90,4,0,False,False,True,167.29166666666666
152267975,1.33481,103.74342,5,1,0.09,11,0,2,0,True,False,False,210.01162790697674
1545156,1.40313,103.74992,30,0,0.0,1,274,2,3,False,True,False,95.67391304347827
151196270,1.31102,103.76313,30,0,0.0,45,363,4,3,True,False,False,167.29166666666666
272421183,1.35187,103.69626,3,2,1.3,1,121,2,0,False,True,False,92.3061224489796
9944854,1.38106,103.75938,5,0,0.0,1,0,2,1,True,False,False,95.67391304347827
228867,1.34839,103.75014,1,1,1.0,7,0,2,0,False,True,False,97.95555555555555
147423943,1.39236,103.74159,7,0,0.0,1,358,2,1,False,True,False,95.67391304347827
93662712,1.38842,103.74775,1,0,0.0,1,0,2,3,False,True,False,95.67391304347827
238891646,1.31478,103.759,3,1,1.0,34,364,4,1,True,False,False,167.29166666666666
44885364,1.39145,103.75232,1,34,2.58,2,6,2,4,False,True,False,95.67391304347827
30622760,1.32347,103.76226,7,0,0.0,1,364,4,2,True,False,False,167.29166666666666
42356943,1.34641,103.77301,2,0,0.0,1,0,2,1,False,True,False,473.6
139204582,1.33633,103.72569,2,0,0.0,1,0,2,4,False,True,False,210.01162790697674
138649185,1.31727,103.76153,30,0,0.0,76,364,4,0,True,False,False,167.29166666666666
146100311,1.34385,103.73327,3,2,0.16,10,362,2,3,False,True,False,210.01162790697674
156409670,1.31058,103.76262,3,0,0.0,78,355,4,2,True,False,False,167.29166666666666
66406177,1.33404,103.7436,30,1,0.28,274,289,2,3,True,False,False,210.01162790697674
54438012,1.35673,103.75164,1,2,0.06,1,0,2,1,True,False,False,97.95555555555555
20762765,1.33513,103.74367,10,0,0.0,7,118,2,3,True,False,False,210.01162790697674
66406177,1.33628,103.74319,30,0,0.0,274,212,2,3,True,False,False,210.01162790697674
17357089,1.35696,103.75884,5,1,0.04,1,0,2,2,True,False,False,97.95555555555555
286260560,1.35654,103.76028,3,0,0.0,1,83,2,0,False,True,False,97.95555555555555
68223771,1.34775,103.77181,1,1,0.04,1,0,2,4,False,True,False,473.6
36409274,1.39456,103.75195,1,0,0.0,1,0,2,1,False,True,False,95.67391304347827
279628054,1.34555,103.72257,7,0,0.0,1,163,2,4,False,True,False,92.3061224489796
40431744,1.34036,103.68779,2,9,0.19,2,271,2,3,False,True,False,92.3061224489796
174844031,1.32151,103.7496,7,4,0.48,2,251,2,0,False,True,False,210.01162790697674
10691920,1.38686,103.74468,4,29,0.42,2,23,2,3,False,True,False,95.67391304347827
21386285,1.33669,103.7374,5,14,0.33,15,348,2,3,True,False,False,210.01162790697674
142151758,1.34068,103.7596,21,0,0.0,1,0,2,1,True,False,False,97.95555555555555
135756776,1.30446,103.76575,6,1,0.63,22,352,4,1,True,False,False,167.29166666666666
208287759,1.34893,103.71002,30,1,0.08,1,90,2,4,False,True,False,92.3061224489796
215890913,1.31558,103.75791,1,0,0.0,1,0,4,1,True,False,False,167.29166666666666
41360622,1.34342,103.71467,30,2,0.05,2,0,2,4,False,True,False,92.3061224489796
68024306,1.35192,103.74793,1,2,0.05,1,0,2,3,False,True,False,97.95555555555555
245772536,1.34841,103.74633,12,0,0.0,1,0,2,4,True,False,False,97.95555555555555
128313510,1.35424,103.68162,1,1,0.04,1,0,2,2,False,True,False,48.333333333333336
136819478,1.35356,103.70155,1,0,0.0,3,0,2,0,False,True,False,92.3061224489796
115596862,1.33406,103.73849,2,56,2.01,1,332,2,3,True,False,False,210.01162790697674
205261995,1.33597,103.73639,1,5,1.95,2,63,2,4,False,True,False,210.01162790697674
100474068,1.38408,103.74598,8,20,1.08,2,301,2,2,False,True,False,95.67391304347827
38738999,1.34884,103.69737,1,3,0.7,1,362,2,0,False,True,False,92.3061224489796
15983434,1.35162,103.70342,1,54,0.99,1,365,2,2,False,True,False,92.3061224489796
11169302,1.30556,103.76769,2,61,2.0,1,0,4,2,False,True,False,167.29166666666666
9293170,1.33445,103.73673,7,2,0.09,14,348,2,4,False,True,False,210.01162790697674
61187361,1.38397,103.77035,1,0,0.0,1,362,2,4,False,True,False,473.6
124827904,1.33404,103.7428,3,52,1.92,6,234,2,3,False,True,False,210.01162790697674
20872645,1.35612,103.76073,30,3,0.12,2,331,2,2,False,True,False,97.95555555555555
89770625,1.30548,103.76767,2,26,0.71,2,227,4,3,False,True,False,167.29166666666666
247935411,1.33998,103.70232,1,1,1.0,1,30,2,3,False,True,False,92.3061224489796
257752883,1.35435,103.72264,3,0,0.0,4,364,2,0,False,True,False,92.3061224489796
60077959,1.34717,103.69488,1,15,0.99,4,345,2,4,False,True,False,92.3061224489796
209952904,1.3502,103.70469,30,0,0.0,1,89,2,0,False,True,False,92.3061224489796
63377713,1.34666,103.70822,1,0,0.0,1,0,2,4,False,True,False,92.3061224489796
66406177,1.33413,103.74198,30,0,0.0,274,233,2,3,True,False,False,210.01162790697674
47682311,1.34901,103.74759,1,1,0.03,3,332,2,4,False,True,False,97.95555555555555
66406177,1.31639,103.75721,30,5,0.22,274,262,4,0,True,False,False,167.29166666666666
66406177,1.33692,103.74253,30,1,0.07,274,335,2,3,True,False,False,210.01162790697674
220733620,1.33871,103.69155,1,17,2.37,3,334,2,2,False,True,False,92.3061224489796
151174817,1.37765,103.75518,2,6,0.66,2,213,2,1,False,True,False,95.67391304347827
6954638,1.295,103.76895,5,4,0.14,9,355,4,4,False,False,True,167.29166666666666
34906406,1.37734,103.75464,1,1,0.02,1,0,2,4,False,True,False,95.67391304347827
19006596,1.33624,103.69438,30,0,0.0,1,365,2,1,False,True,False,92.3061224489796
37964493,1.33317,103.72422,30,23,0.57,2,0,2,4,False,True,False,92.3061224489796
42182224,1.38008,103.76074,2,45,0.94,3,0,2,1,True,False,False,95.67391304347827
278425008,1.31906,103.74009,30,0,0.0,1,363,2,2,False,True,False,210.01162790697674
147505789,1.34127,103.68536,30,0,0.0,1,365,2,0,False,True,False,92.3061224489796
58558297,1.37099,103.76914,7,0,0.0,2,62,2,3,False,True,False,473.6
133184291,1.37712,103.74296,1,0,0.0,1,0,2,2,False,True,False,95.67391304347827
32818221,1.35586,103.75322,1,2,0.14,1,66,2,4,False,True,False,97.95555555555555
164278799,1.33056,103.72358,1,3,0.16,1,180,2,4,False,True,False,92.3061224489796
29420853,1.35229,103.69894,30,0,0.0,141,365,2,1,True,False,False,92.3061224489796
547772,1.29767,103.76493,3,2,0.1,1,0,4,1,True,False,False,167.29166666666666
151196270,1.31031,103.76257,30,1,0.1,45,180,4,1,True,False,False,167.29166666666666
76690273,1.4062,103.66547,30,2,0.05,1,364,2,4,True,False,False,48.333333333333336
101145755,1.31019,103.76001,3,0,0.0,11,353,4,0,True,False,False,167.29166666666666
70728341,1.38934,103.74637,30,44,1.12,2,305,2,3,False,True,False,95.67391304347827
138649185,1.31317,103.76017,3,1,0.86,76,364,4,2,True,False,False,167.29166666666666
156409670,1.30999,103.76285,3,3,0.21,78,364,4,2,False,True,False,167.29166666666666
20762765,1.33482,103.74341,6,0,0.0,7,331,2,3,True,False,False,210.01162790697674
66406177,1.31568,103.75795,10,0,0.0,274,0,4,1,True,False,False,167.29166666666666
60351996,1.36691,103.74657,7,0,0.0,1,0,2,2,False,False,True,97.95555555555555
272468399,1.34585,103.72523,1,0,0.0,1,81,2,1,False,True,False,92.3061224489796
20041363,1.3471,103.77532,12,53,0.88,1,138,2,1,True,False,False,473.6
9293170,1.34351,103.7343,5,1,0.07,14,365,2,3,False,True,False,210.01162790697674
39335164,1.3549,103.75239,3,1,0.02,1,0,2,4,False,True,False,97.95555555555555
66406177,1.33464,103.7415,30,0,0.0,274,0,2,3,True,False,False,210.01162790697674
33615151,1.36097,103.76407,1,0,0.0,1,0,2,4,False,True,False,97.95555555555555
259428299,1.34828,103.73021,4,1,0.29,1,122,2,2,False,True,False,210.01162790697674
19098758,1.33805,103.72213,1,0,0.0,2,0,2,1,False,True,False,92.3061224489796
10776798,1.34713,103.77272,1,4,0.13,4,335,2,1,False,True,False,473.6
31464513,1.35237,103.698,7,1,0.13,114,365,2,2,True,False,False,92.3061224489796
66406177,1.3434,103.71841,30,3,0.45,274,355,2,3,True,False,False,92.3061224489796
58662914,1.33717,103.72371,30,19,0.46,2,322,2,4,False,True,False,92.3061224489796
22784349,1.2932,103.76834,1,1,0.03,1,0,4,4,False,True,False,167.29166666666666
238891646,1.3101,103.76165,3,0,0.0,34,364,4,1,True,False,False,167.29166666666666
60077959,1.34694,103.69454,1,9,0.81,4,361,2,4,False,True,False,92.3061224489796
174844031,1.32145,103.7498,2,13,0.73,2,118,2,0,False,True,False,210.01162790697674
101145755,1.31617,103.75728,3,1,0.04,11,365,4,0,True,False,False,167.29166666666666
284650699,1.34678,103.73102,4,0,0.0,1,136,2,2,False,True,False,210.01162790697674
138158188,1.37893,103.75599,14,7,0.32,2,11,2,4,False,True,False,95.67391304347827
54796732,1.38113,103.758,1,0,0.0,1,0,2,0,False,True,False,95.67391304347827
228867,1.34392,103.7187,4,0,0.0,7,364,2,4,False,True,False,92.3061224489796
9293170,1.34469,103.73397,7,1,0.08,14,365,2,3,False,True,False,210.01162790697674
9497281,1.38768,103.74476,10,0,0.0,2,294,2,3,True,False,False,95.67391304347827
49584057,1.33521,103.74691,3,2,0.24,2,333,2,2,False,True,False,210.01162790697674
21386285,1.34615,103.72261,3,1,0.02,15,365,2,3,False,True,False,92.3061224489796
135756776,1.30324,103.76657,6,6,0.33,22,362,4,1,True,False,False,167.29166666666666
26667589,1.35835,103.75945,1,2,0.47,1,178,2,1,True,False,False,97.95555555555555
21386285,1.33643,103.73771,5,11,0.26,15,365,2,3,False,True,False,210.01162790697674
156409670,1.33116,103.74107,28,0,0.0,78,364,2,2,True,False,False,210.01162790697674
4197286,1.31655,103.76496,30,0,0.0,1,89,4,1,False,True,False,167.29166666666666
104193036,1.34364,103.68676,30,1,0.03,2,365,2,4,False,True,False,48.333333333333336
138925328,1.34409,103.71869,1,12,0.56,1,178,2,2,False,True,False,92.3061224489796
143892668,1.3342,103.73748,5,3,0.12,13,0,2,3,False,True,False,210.01162790697674
58558297,1.40374,103.75135,5,3,1.5,2,62,2,3,False,True,False,95.67391304347827
106386597,1.35215,103.71669,2,1,1.0,1,63,2,4,False,True,False,92.3061224489796
125437217,1.35447,103.76829,3,0,0.0,1,84,2,0,False,True,False,97.95555555555555
22324534,1.34817,103.75978,3,2,0.11,1,0,2,4,False,True,False,97.95555555555555
201937875,1.37092,103.75362,7,0,0.0,2,365,2,2,False,True,False,97.95555555555555
155392607,1.34135,103.73493,30,0,0.0,1,268,2,1,False,True,False,210.01162790697674
137427633,1.33628,103.74104,30,2,0.09,1,180,2,3,True,False,False,210.01162790697674
768164,1.29798,103.7668,2,3,0.06,1,0,4,4,False,True,False,167.29166666666666
148447408,1.32763,103.7733,30,0,0.0,2,365,4,4,False,True,False,167.29166666666666
50075316,1.38077,103.75996,2,40,0.9,1,72,2,0,True,False,False,95.67391304347827
9293170,1.34253,103.73314,3,3,0.23,14,363,2,3,False,True,False,210.01162790697674
52494253,1.39995,103.74972,30,6,0.14,2,0,2,0,True,False,False,95.67391304347827
66406177,1.3362,103.74183,30,0,0.0,274,250,2,3,True,False,False,210.01162790697674
156409670,1.31019,103.76278,3,0,0.0,78,354,4,2,True,False,False,167.29166666666666
24212183,1.33917,103.71843,10,1,0.5,1,236,2,3,False,True,False,92.3061224489796
20762765,1.33345,103.74372,4,3,0.24,7,0,2,1,True,False,False,210.01162790697674
66406177,1.33594,103.74306,30,1,0.12,274,326,2,3,True,False,False,210.01162790697674
124827904,1.33541,103.74163,5,10,0.41,6,162,2,3,False,True,False,210.01162790697674
138649185,1.31592,103.75886,15,0,0.0,76,364,4,1,False,True,False,167.29166666666666
214618908,1.34494,103.72432,30,0,0.0,1,363,2,0,False,True,False,210.01162790697674
138649185,1.33431,103.74137,28,3,0.35,76,364,2,2,True,False,False,210.01162790697674
46463224,1.39029,103.76979,5,15,0.36,2,137,2,0,False,True,False,473.6
27807024,1.31848,103.75215,1,0,0.0,1,331,2,3,False,True,False,167.29166666666666
24425449,1.37938,103.76425,5,2,0.71,1,74,2,3,True,False,False,473.6
28321312,1.35507,103.73999,5,1,0.07,1,362,2,2,False,True,False,97.95555555555555
89770625,1.30557,103.76876,2,7,0.21,2,213,4,4,False,True,False,167.29166666666666
66406177,1.33527,103.74184,14,0,0.0,274,0,2,3,True,False,False,210.01162790697674
143892668,1.33659,103.73591,5,2,0.37,13,0,2,4,False,True,False,210.01162790697674
33003286,1.29361,103.76746,5,34,0.67,2,115,4,4,False,True,False,167.29166666666666
124827904,1.33392,103.74122,1,1,1.0,6,221,2,3,False,True,False,210.01162790697674
61715917,1.34368,103.7045,1,0,0.0,1,0,2,4,False,True,False,92.3061224489796
15040015,1.3421,103.75972,2,9,0.51,1,364,2,1,False,True,False,97.95555555555555
155235048,1.39406,103.75225,30,3,0.16,1,179,2,4,False,True,False,95.67391304347827
123527143,1.3411,103.71761,1,0,0.0,1,0,2,0,False,True,False,92.3061224489796
74077673,1.34995,103.70114,6,0,0.0,1,0,2,0,False,True,False,92.3061224489796
118947599,1.34586,103.73442,1,0,0.0,1,0,2,0,False,True,False,210.01162790697674
2311181,1.38204,103.77086,3,0,0.0,1,0,2,4,False,True,False,473.6
152267975,1.33332,103.74384,3,4,0.22,11,0,2,2,True,False,False,210.01162790697674
23134103,1.34207,103.71739,2,2,0.04,1,0,2,1,False,False,True,92.3061224489796
159853216,1.37985,103.75013,1,11,1.99,1,172,2,4,False,False,True,95.67391304347827
10776798,1.34891,103.77137,1,7,0.14,4,364,2,4,False,True,False,473.6
146100311,1.34678,103.72165,3,1,0.55,10,365,2,1,False,True,False,92.3061224489796
9527221,1.37321,103.77407,1,0,0.0,3,0,2,4,False,True,False,473.6
275685023,1.33467,103.74645,4,1,0.94,1,261,2,4,False,True,False,210.01162790697674
60361566,1.35009,103.75532,1,0,0.0,3,239,2,3,False,True,False,97.95555555555555
5748910,1.37984,103.76916,3,0,0.0,2,240,2,4,False,True,False,473.6
21386285,1.33509,103.73676,5,2,0.07,15,348,2,3,True,False,False,210.01162790697674
21386285,1.34547,103.72264,3,3,0.1,15,361,2,3,False,True,False,92.3061224489796
64248773,1.34746,103.72335,2,3,0.23,1,0,2,3,False,True,False,92.3061224489796
41039458,1.33503,103.74125,28,2,0.15,10,245,2,3,True,False,False,210.01162790697674
149764369,1.35106,103.7558,30,1,0.1,1,0,2,2,False,True,False,97.95555555555555
122646546,1.34564,103.72361,2,0,0.0,1,0,2,1,False,True,False,92.3061224489796
107909050,1.35387,103.71593,2,4,0.29,1,364,2,2,False,True,False,92.3061224489796
66406177,1.31467,103.75644,30,25,1.02,274,269,4,1,True,False,False,167.29166666666666
45527642,1.29983,103.7641,1,1,0.75,2,0,4,1,True,False,False,167.29166666666666
66406177,1.31596,103.75666,10,29,1.07,274,0,4,1,True,False,False,167.29166666666666
120966362,1.33755,103.6903,3,25,0.96,1,261,2,0,False,True,False,92.3061224489796
